,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_renovated,street,city,statezip,country,ratio,estimate_bedrooms
340,515000.0,2.0,1.0,1060.0,4960,1.0,0.0,0.0,3.0,1060.0,0.0,2003.0,8230 Corliss Ave N,Seattle,WA 98103,USA,530.0,1.6905901116427433
341,207000.0,3.0,1.0,1490.0,8995,1.0,0.0,0.0,4.0,1490.0,0.0,1979.0,12612 23rd Ave S,Seattle,WA 98168,USA,496.6666666666667,2.376395534290271
342,780000.0,4.0,1.75,2480.0,9195,1.0,0.0,0.0,3.0,1390.0,1090.0,2005.0,3002 109th Ave SE,Bellevue,WA 98004,USA,620.0,3.955342902711324
343,489990.0,5.0,2.25,2440.0,20828,1.5,0.0,0.0,4.0,2440.0,0.0,0.0,13711 SE 251 Pl,Kent,WA 98042,USA,488.0,3.8915470494417863
344,335000.0,3.0,1.5,2240.0,87625,1.5,0.0,0.0,2.0,1480.0,760.0,0.0,18748 SE 330th St,Auburn,WA 98092,USA,746.6666666666666,3.5725677830940987
346,385000.0,3.0,1.75,1890.0,9920,1.0,0.0,0.0,3.0,1230.0,660.0,0.0,14317 22nd Ave NE,Seattle,WA 98125,USA,630.0,3.014354066985646
347,350000.0,4.0,1.75,2250.0,13515,1.0,0.0,0.0,4.0,2150.0,100.0,2001.0,468 Scenic Way,Kent,WA 98030,USA,562.5,3.588516746411483
348,235000.0,2.0,1.0,1270.0,3008,1.0,0.0,0.0,4.0,650.0,620.0,0.0,4305 S Webster St,Seattle,WA 98118,USA,635.0,2.025518341307815
349,358000.0,2.0,1.5,960.0,1808,2.0,0.0,0.0,3.0,960.0,0.0,0.0,1816 26th Ave,Seattle,WA 98122,USA,480.0,1.5311004784688995
350,716500.0,4.0,2.5,3290.0,6465,2.0,0.0,0.0,3.0,3290.0,0.0,0.0,1031 272nd Pl SE,Sammamish,WA 98075,USA,822.5,5.247208931419458
351,228000.0,4.0,1.75,2000.0,6120,1.0,0.0,0.0,3.0,1100.0,900.0,1993.0,5933 S Eastwood Dr,Seattle,WA 98178,USA,500.0,3.189792663476874
352,405000.0,2.0,1.0,1020.0,8155,1.0,0.0,0.0,4.0,1020.0,0.0,0.0,13221 3rd Ave NW,Seattle,WA 98177,USA,510.0,1.6267942583732058
353,538000.0,4.0,1.75,1840.0,9600,1.0,0.0,0.0,3.0,1220.0,620.0,2011.0,5524 161st Pl NE,Redmond,WA 98052,USA,460.0,2.934609250398724
354,530000.0,3.0,1.75,1980.0,6760,1.0,0.0,0.0,4.0,1980.0,0.0,0.0,3220 170th Ave NE,Bellevue,WA 98008,USA,660.0,3.1578947368421053
355,1750000.0,6.0,3.0,3510.0,5760,2.5,0.0,0.0,4.0,3510.0,0.0,1990.0,806 15th Ave E,Seattle,WA 98112,USA,585.0,5.598086124401914
356,636000.0,2.0,1.75,1230.0,3600,1.5,0.0,0.0,5.0,1230.0,0.0,0.0,2561 3rd Ave W,Seattle,WA 98119,USA,615.0,1.9617224880382775
357,535000.0,4.0,2.5,2280.0,65836,2.0,0.0,0.0,3.0,2280.0,0.0,2003.0,13812 196th Ave NE,Woodinville,WA 98077,USA,570.0,3.6363636363636362
358,1500000.0,3.0,1.75,2430.0,12757,1.0,0.0,2.0,4.0,1340.0,1090.0,0.0,9842 Vineyard Crest,Bellevue,WA 98004,USA,810.0,3.875598086124402
359,868500.0,3.0,2.5,2920.0,3942,3.0,0.0,0.0,3.0,2920.0,0.0,0.0,1012 N 42nd Pl,Renton,WA 98056,USA,973.3333333333334,4.657097288676236
360,530000.0,4.0,2.75,2280.0,2850,1.5,0.0,0.0,4.0,1540.0,740.0,0.0,8013 20th Ave NE,Seattle,WA 98115,USA,570.0,3.6363636363636362
361,450000.0,3.0,2.0,1510.0,43560,1.0,0.0,0.0,3.0,1510.0,0.0,2005.0,13611 Bear Creek Rd NE,Woodinville,WA 98077,USA,503.3333333333333,2.40829346092504
362,230000.0,3.0,1.75,950.0,6000,1.0,0.0,0.0,3.0,790.0,160.0,1969.0,1237 S Sullivan St,Seattle,WA 98108,USA,316.6666666666667,1.5151515151515151
363,229000.0,3.0,2.5,1190.0,3000,2.0,0.0,0.0,3.0,1190.0,0.0,0.0,12227 47th Ave S,Tukwila,WA 98178,USA,396.6666666666667,1.89792663476874
364,437000.0,3.0,1.75,1310.0,9282,1.0,0.0,0.0,4.0,1310.0,0.0,1992.0,17128 NE 92nd St,Redmond,WA 98052,USA,436.6666666666667,2.0893141945773523
365,1307000.0,5.0,3.25,2800.0,3200,1.5,0.0,0.0,5.0,1910.0,890.0,2002.0,365 Halladay St,Seattle,WA 98109,USA,560.0,4.4657097288676235
366,595000.0,3.0,2.5,1750.0,3354,2.0,0.0,0.0,4.0,1750.0,0.0,0.0,10621 NE 107th Pl,Kirkland,WA 98033,USA,583.3333333333334,2.7910685805422646
367,660000.0,3.0,1.75,1320.0,5750,1.5,0.0,0.0,5.0,1320.0,0.0,0.0,2121 46th Ave SW,Seattle,WA 98116,USA,440.0,2.1052631578947367
369,297950.0,3.0,2.0,1240.0,10800,1.0,0.0,0.0,3.0,1240.0,0.0,2010.0,17109 139th Pl SE,Renton,WA 98058,USA,413.3333333333333,1.977671451355662
370,245000.0,3.0,1.5,1260.0,7964,1.0,0.0,0.0,4.0,1260.0,0.0,2009.0,168 S 192nd Pl,Des Moines,WA 98148,USA,420.0,2.0095693779904304
371,543200.0,6.0,2.25,2820.0,15600,1.5,0.0,2.0,5.0,1970.0,850.0,0.0,15451 22nd Ave SW,Burien,WA 98166,USA,470.0,4.497607655502392
372,1250000.0,4.0,3.25,3820.0,24166,2.0,0.0,1.0,4.0,3310.0,510.0,0.0,8565 E Mercer Way,Mercer Island,WA 98040,USA,955.0,6.092503987240829
373,413450.0,3.0,2.5,1540.0,1614,3.0,0.0,0.0,3.0,1470.0,70.0,0.0,9202A Interlake Ave N,Seattle,WA 98103,USA,513.3333333333334,2.456140350877193
374,330000.0,2.0,2.0,1550.0,435600,1.5,0.0,0.0,2.0,1550.0,0.0,0.0,36521 SE 94th St,Snoqualmie,WA 98065,USA,775.0,2.4720893141945774
375,424500.0,3.0,1.75,1460.0,7700,1.0,0.0,0.0,3.0,1460.0,0.0,2014.0,15917 NE 109th Way,Redmond,WA 98052,USA,486.6666666666667,2.328548644338118
376,230000.0,3.0,1.0,1390.0,16000,1.0,0.0,0.0,4.0,1390.0,0.0,2001.0,322 9th Ave N,Algona,WA 98001,USA,463.3333333333333,2.2169059011164274
377,930000.0,3.0,3.25,2640.0,4080,2.0,0.0,0.0,3.0,1840.0,800.0,2000.0,4714 Thackeray Pl NE,Seattle,WA 98105,USA,880.0,4.2105263157894735
378,349000.0,3.0,1.75,1590.0,9620,1.0,0.0,0.0,3.0,1590.0,0.0,2000.0,4924 SE 2nd Pl,Renton,WA 98059,USA,530.0,2.535885167464115
379,835000.0,4.0,2.0,1910.0,6960,1.5,0.0,0.0,5.0,1910.0,0.0,0.0,744 N 83rd St,Seattle,WA 98103,USA,477.5,3.0462519936204147
380,988500.0,3.0,2.75,2015.0,16807,2.0,1.0,4.0,3.0,2015.0,0.0,0.0,2973-3563 SW 172nd St,Burien,WA 98166,USA,671.6666666666666,3.2137161084529504
381,500000.0,3.0,1.75,1410.0,1197,3.0,0.0,0.0,3.0,1410.0,0.0,1912.0,4010 Linden Ave N,Seattle,WA 98103,USA,470.0,2.248803827751196
382,499000.0,2.0,1.5,1110.0,957,2.0,0.0,0.0,3.0,930.0,180.0,0.0,1417 4th Ave W,Seattle,WA 98119,USA,555.0,1.770334928229665
383,321950.0,2.0,1.25,860.0,1277,2.0,0.0,0.0,3.0,860.0,0.0,0.0,2113 15th Ave S,Seattle,WA 98144,USA,430.0,1.3716108452950557
384,494000.0,3.0,2.5,2310.0,4729,2.0,0.0,0.0,3.0,2310.0,0.0,0.0,7630 Todd Pl,Kenmore,WA 98028,USA,770.0,3.6842105263157894
385,441750.0,2.0,1.5,1020.0,1060,3.0,0.0,0.0,3.0,1020.0,0.0,0.0,743 N 71st St,Seattle,WA 98103,USA,510.0,1.6267942583732058
386,438000.0,2.0,1.0,980.0,1179,2.0,0.0,0.0,3.0,980.0,0.0,0.0,2050 14th Ave W,Seattle,WA 98119,USA,490.0,1.5629984051036683
387,985000.0,4.0,2.25,4230.0,37769,2.0,0.0,0.0,3.0,4230.0,0.0,0.0,19505 NE 143rd St,Woodinville,WA 98077,USA,1057.5,6.746411483253588
388,352000.0,3.0,2.25,1640.0,11050,1.0,0.0,0.0,4.0,1640.0,0.0,0.0,14513-14521 164th Pl SE,Renton,WA 98059,USA,546.6666666666666,2.615629984051037
389,839900.0,4.0,3.5,3810.0,13592,1.0,0.0,1.0,3.0,2560.0,1250.0,1923.0,2411 Meadow Ave N,Renton,WA 98056,USA,952.5,6.076555023923445
390,765000.0,4.0,2.75,2790.0,10819,2.0,0.0,0.0,3.0,2790.0,0.0,0.0,19490 SE 57th Pl,Issaquah,WA 98027,USA,697.5,4.44976076555024
392,224500.0,4.0,1.0,1430.0,8355,1.5,0.0,0.0,4.0,1430.0,0.0,0.0,31714 125th Pl SE,Auburn,WA 98092,USA,357.5,2.280701754385965
393,254000.0,3.0,2.5,1850.0,4597,2.0,0.0,0.0,3.0,1850.0,0.0,0.0,15407 SE 252nd Pl,Covington,WA 98042,USA,616.6666666666666,2.9505582137161084
394,255000.0,2.0,1.0,960.0,28717,1.0,0.0,0.0,4.0,960.0,0.0,0.0,29805-29821 129th Pl SW,Vashon,WA 98070,USA,480.0,1.5311004784688995
395,610000.0,3.0,3.0,2480.0,45302,1.0,0.0,0.0,4.0,1620.0,860.0,1992.0,19707 NE 181st St,Woodinville,WA 98077,USA,826.6666666666666,3.955342902711324
396,920000.0,4.0,3.0,3750.0,11025,2.0,0.0,0.0,3.0,3750.0,0.0,0.0,3005 211th Ave NE,Sammamish,WA 98074,USA,937.5,5.980861244019139
397,402500.0,4.0,2.5,2600.0,11951,2.0,0.0,0.0,3.0,2600.0,0.0,2000.0,33134 3rd Ct SW,Federal Way,WA 98023,USA,650.0,4.146730462519936
398,280950.0,3.0,1.75,1390.0,8700,1.0,0.0,3.0,4.0,840.0,550.0,1989.0,629-899 Cedar Ave S,Renton,WA 98057,USA,463.3333333333333,2.2169059011164274
399,604000.0,4.0,2.5,2260.0,7753,2.0,0.0,0.0,3.0,2260.0,0.0,0.0,3809 260th Ave SE,Issaquah,WA 98029,USA,565.0,3.6044657097288675
400,565000.0,4.0,2.25,2470.0,7447,2.0,0.0,0.0,3.0,2470.0,0.0,0.0,4205 NE 169th Ct,Lake Forest Park,WA 98155,USA,617.5,3.9393939393939394
401,255000.0,2.0,1.0,810.0,7980,1.0,0.0,0.0,1.0,810.0,0.0,0.0,12727 2nd Ave SW,Seattle,WA 98146,USA,405.0,1.291866028708134
407,490000.0,2.0,1.0,1840.0,3300,1.5,0.0,0.0,4.0,1130.0,710.0,0.0,6255 4th Ave NW,Seattle,WA 98107,USA,920.0,2.934609250398724
408,505000.0,3.0,2.5,2100.0,5824,2.0,0.0,2.0,3.0,2100.0,0.0,0.0,7418 Dogwood Ln SE,Snoqualmie,WA 98065,USA,700.0,3.349282296650718
409,303500.0,3.0,1.5,1060.0,10464,1.0,0.0,0.0,4.0,1060.0,0.0,0.0,14320 84th Ave NE,Kirkland,WA 98034,USA,353.3333333333333,1.6905901116427433
410,270000.0,3.0,1.5,1500.0,6337,1.0,0.0,0.0,5.0,1500.0,0.0,0.0,13532 15th Pl NE,Seattle,WA 98125,USA,500.0,2.3923444976076556
411,323000.0,4.0,2.75,1970.0,7213,1.0,0.0,0.0,3.0,1170.0,800.0,2004.0,17814 161st Ave SE,Renton,WA 98058,USA,492.5,3.141945773524721
412,382000.0,3.0,3.25,1410.0,1253,3.0,0.0,0.0,3.0,1410.0,0.0,0.0,9507 Ashworth Ave N,Seattle,WA 98103,USA,470.0,2.248803827751196
413,1370000.0,4.0,2.75,3720.0,9450,1.0,0.0,4.0,5.0,1960.0,1760.0,0.0,13615 Somerset Ln SE,Bellevue,WA 98006,USA,930.0,5.9330143540669855
415,260000.0,3.0,2.0,1920.0,8075,1.0,0.0,0.0,4.0,1510.0,410.0,0.0,32704 33rd Ave SW,Federal Way,WA 98023,USA,640.0,3.062200956937799
416,201500.0,3.0,1.0,1160.0,8320,1.0,0.0,0.0,4.0,1160.0,0.0,0.0,24345 35th Pl S,Kent,WA 98032,USA,386.6666666666667,1.8500797448165869
417,1157200.0,4.0,4.25,5860.0,52889,2.0,0.0,0.0,4.0,4910.0,950.0,0.0,13905 184th Ave NE,Woodinville,WA 98072,USA,1465.0,9.34609250398724
418,536500.0,4.0,1.75,2000.0,4000,1.5,0.0,0.0,5.0,1450.0,550.0,0.0,4127 Fauntleroy Way SW,Seattle,WA 98126,USA,500.0,3.189792663476874
419,248000.0,4.0,3.0,2163.0,5883,2.0,0.0,0.0,3.0,2163.0,0.0,0.0,429 Milwaukee Blvd S,Algona,WA 98001,USA,540.75,3.449760765550239
420,532000.0,5.0,3.0,3480.0,57499,1.0,0.0,0.0,4.0,2340.0,1140.0,1992.0,23801 SE 162nd St,Issaquah,WA 98027,USA,696.0,5.55023923444976
421,580000.0,4.0,2.5,2840.0,6268,2.0,0.0,0.0,3.0,2840.0,0.0,2006.0,15217 80th Ave NE,Kenmore,WA 98028,USA,710.0,4.529505582137161
422,463000.0,2.0,1.0,1150.0,4400,1.0,0.0,0.0,4.0,1150.0,0.0,0.0,401 31st Ave E,Seattle,WA 98112,USA,575.0,1.8341307814992025
423,742500.0,4.0,2.75,3100.0,3773,2.0,0.0,0.0,3.0,2000.0,1100.0,1996.0,1614 32nd Ave,Seattle,WA 98122,USA,775.0,4.944178628389155
424,260000.0,3.0,2.5,1420.0,14850,1.0,0.0,0.0,4.0,1020.0,400.0,0.0,3319 S 262nd St,Kent,WA 98032,USA,473.3333333333333,2.2647527910685805
425,590000.0,4.0,2.25,2430.0,32496,1.0,0.0,0.0,3.0,2430.0,0.0,0.0,18616 215th Way NE,Woodinville,WA 98077,USA,607.5,3.875598086124402
426,312000.0,4.0,2.25,1930.0,7452,1.0,0.0,0.0,3.0,1430.0,500.0,0.0,21423 114th Pl SE,Kent,WA 98031,USA,482.5,3.0781499202551834
427,566000.0,3.0,2.25,1660.0,10140,1.0,0.0,0.0,4.0,1370.0,290.0,0.0,9828 159th Pl NE,Redmond,WA 98052,USA,553.3333333333334,2.6475279106858056
428,511555.0,3.0,2.0,1400.0,7293,1.0,0.0,0.0,4.0,1400.0,0.0,0.0,2655 166th Ave SE,Bellevue,WA 98008,USA,466.6666666666667,2.2328548644338118
429,583000.0,4.0,2.5,2660.0,4000,2.0,0.0,0.0,3.0,2660.0,0.0,0.0,9921 227th Way NE,Redmond,WA 98053,USA,665.0,4.242424242424242
430,290000.0,4.0,2.5,2000.0,13300,1.0,0.0,0.0,4.0,1200.0,800.0,0.0,3026 S Star Lake Rd,Auburn,WA 98001,USA,500.0,3.189792663476874
431,311100.0,4.0,2.25,2130.0,8078,1.0,0.0,0.0,4.0,1380.0,750.0,0.0,3502 Morris Ave S,Renton,WA 98055,USA,532.5,3.397129186602871
432,325000.0,3.0,2.25,1352.0,1694,3.0,0.0,0.0,3.0,1352.0,0.0,0.0,1211 NE 135th St,Seattle,WA 98125,USA,450.6666666666667,2.156299840510367
433,491300.0,3.0,1.75,1750.0,11340,1.0,0.0,1.0,4.0,1300.0,450.0,0.0,400-498 211th Pl NE,Sammamish,WA 98074,USA,583.3333333333334,2.7910685805422646
434,315000.0,5.0,1.75,2320.0,8100,1.0,0.0,0.0,4.0,1160.0,1160.0,0.0,439 SW 156th St,Burien,WA 98166,USA,464.0,3.7001594896331738
435,360000.0,2.0,1.0,1420.0,81892,1.0,0.0,0.0,3.0,1180.0,240.0,2001.0,18730-18798 109 Ln SE,Renton,WA 98055,USA,710.0,2.2647527910685805
436,330000.0,4.0,2.5,1940.0,3784,2.0,0.0,0.0,3.0,1940.0,0.0,0.0,16828 166th Pl SE,Renton,WA 98058,USA,485.0,3.094098883572568
438,234950.0,3.0,1.0,1360.0,9948,1.0,0.0,0.0,3.0,1360.0,0.0,2004.0,21612 SE 290th Ct,Black Diamond,WA 98010,USA,453.3333333333333,2.1690590111642742
439,251000.0,3.0,1.75,1220.0,7250,1.0,0.0,0.0,3.0,1220.0,0.0,2003.0,445 Meadow Dr SE,North Bend,WA 98045,USA,406.6666666666667,1.9457735247208932
440,782000.0,4.0,2.5,2830.0,20345,2.0,0.0,0.0,3.0,1980.0,850.0,2014.0,11110 NE 38th Pl,Bellevue,WA 98004,USA,707.5,4.513556618819777
441,833000.0,4.0,2.75,3780.0,10308,2.0,0.0,0.0,3.0,3780.0,0.0,0.0,26621 SE 22nd Way,Sammamish,WA 98075,USA,945.0,6.028708133971292
442,542500.0,4.0,2.5,2330.0,14289,2.0,0.0,0.0,4.0,2330.0,0.0,2000.0,2084-2104 144th Ave SE,Bellevue,WA 98007,USA,582.5,3.716108452950558
443,851000.0,3.0,2.5,3560.0,107290,2.0,0.0,0.0,3.0,3560.0,0.0,2000.0,21630-21648 NE 67th St,Redmond,WA 98053,USA,1186.6666666666667,5.6778309409888355
444,325000.0,4.0,1.5,1470.0,70800,1.0,0.0,0.0,3.0,1470.0,0.0,0.0,29606 SE 286 St,Ravensdale,WA 98051,USA,367.5,2.3444976076555024
445,415000.0,4.0,2.25,3060.0,48787,2.0,0.0,0.0,3.0,3060.0,0.0,0.0,31701-31799 SE 291st St,Ravensdale,WA 98051,USA,765.0,4.880382775119617
446,252500.0,3.0,1.0,1030.0,6127,1.0,0.0,0.0,3.0,880.0,150.0,2012.0,819 NE 125th St,Seattle,WA 98125,USA,343.3333333333333,1.6427432216905902
447,465000.0,4.0,2.5,1930.0,9653,1.0,0.0,0.0,4.0,1930.0,0.0,0.0,29612 2nd Ave SW,Federal Way,WA 98023,USA,482.5,3.0781499202551834
448,336900.0,3.0,1.75,1780.0,120661,1.0,0.0,0.0,4.0,1780.0,0.0,0.0,33030 NE 201st St,Duvall,WA 98019,USA,593.3333333333334,2.8389154704944177
449,225000.0,3.0,2.5,2000.0,9202,2.0,0.0,0.0,4.0,2000.0,0.0,0.0,21227 SE 278th Way,Maple Valley,WA 98038,USA,666.6666666666666,3.189792663476874
450,270000.0,3.0,2.0,1690.0,9583,1.0,0.0,0.0,4.0,1690.0,0.0,0.0,108-150 Union Ave SE,Renton,WA 98059,USA,563.3333333333334,2.6953748006379583
451,1702500.0,5.0,4.5,5190.0,23716,2.0,0.0,2.0,3.0,3390.0,1800.0,2000.0,8608 N Mercer Way,Mercer Island,WA 98040,USA,1038.0,8.277511961722489
452,536000.0,3.0,1.75,1300.0,5413,1.5,0.0,0.0,3.0,1300.0,0.0,1992.0,9610 8th Ave NE,Seattle,WA 98115,USA,433.3333333333333,2.073365231259968
457,557000.0,4.0,2.5,2840.0,4500,2.0,0.0,0.0,3.0,2840.0,0.0,1912.0,19226 76th Pl NE,Kenmore,WA 98028,USA,710.0,4.529505582137161
458,212000.0,2.0,1.5,1020.0,1525,2.0,0.0,0.0,3.0,1020.0,0.0,2003.0,10312 Linden Ave N,Seattle,WA 98133,USA,510.0,1.6267942583732058
459,376000.0,3.0,2.0,1340.0,1384,3.0,0.0,0.0,3.0,1340.0,0.0,0.0,9245-9249 Fremont Ave N,Seattle,WA 98103,USA,446.6666666666667,2.1371610845295055
461,2238888.0,5.0,6.5,7270.0,130017,2.0,0.0,0.0,3.0,6420.0,850.0,0.0,7070 270th Pl SE,Issaquah,WA 98029,USA,1454.0,11.594896331738436
462,324000.0,3.0,2.25,998.0,904,2.0,0.0,0.0,3.0,798.0,200.0,0.0,820 NW 95th St,Seattle,WA 98117,USA,332.6666666666667,1.59170653907496
463,549900.0,5.0,2.75,3060.0,7015,1.0,0.0,0.0,5.0,1600.0,1460.0,0.0,10834 31st Ave SW,Seattle,WA 98146,USA,612.0,4.880382775119617
464,320000.0,3.0,2.5,2130.0,6969,2.0,0.0,0.0,3.0,2130.0,0.0,0.0,Cedar to Green River Trail,Maple Valley,WA 98038,USA,710.0,3.397129186602871
465,875000.0,4.0,2.0,2520.0,6000,1.0,0.0,0.0,3.0,1400.0,1120.0,2007.0,6521 Fremont Ave N,Seattle,WA 98103,USA,630.0,4.019138755980861
466,265000.0,4.0,1.0,1940.0,9533,1.0,0.0,0.0,3.0,1080.0,860.0,2003.0,9908 S 210th Pl,Kent,WA 98031,USA,485.0,3.094098883572568
467,394950.0,3.0,2.5,1350.0,1250,3.0,0.0,0.0,3.0,1270.0,80.0,0.0,5940 California Ave SW,Seattle,WA 98136,USA,450.0,2.15311004784689
468,842500.0,4.0,2.5,2160.0,5298,2.5,0.0,0.0,4.0,2160.0,0.0,0.0,906 17th Ave,Seattle,WA 98122,USA,540.0,3.444976076555024
469,368000.0,3.0,2.5,1370.0,1350,2.0,0.0,0.0,3.0,1010.0,360.0,0.0,5411 Fauntleroy Way SW,Seattle,WA 98136,USA,456.6666666666667,2.1850079744816586
470,1225000.0,4.0,4.5,5420.0,101930,1.0,0.0,0.0,3.0,3890.0,1530.0,0.0,25005 NE Patterson Way,Redmond,WA 98053,USA,1355.0,8.644338118022329
471,885000.0,4.0,2.5,2830.0,5000,2.0,0.0,0.0,3.0,2830.0,0.0,0.0,3503 NE 43rd St,Seattle,WA 98105,USA,707.5,4.513556618819777
472,453246.0,3.0,2.5,2010.0,2287,2.0,0.0,0.0,3.0,1390.0,620.0,0.0,2500 Mulberry Walk NE,Issaquah,WA 98029,USA,670.0,3.2057416267942584
473,927000.0,4.0,2.75,3300.0,12090,2.0,0.0,0.0,3.0,3300.0,0.0,0.0,9155 NE 21st Pl,Clyde Hill,WA 98004,USA,825.0,5.2631578947368425
474,490000.0,2.0,2.5,1230.0,1391,2.0,0.0,0.0,3.0,870.0,360.0,2003.0,106 24th Ave E,Seattle,WA 98112,USA,615.0,1.9617224880382775
475,341000.0,3.0,1.5,1720.0,7119,1.5,0.0,0.0,4.0,1720.0,0.0,0.0,17050 14th Avenue Northeast,Shoreline,WA 98155,USA,573.3333333333334,2.7432216905901115
476,235000.0,1.0,1.0,810.0,2451,1.0,0.0,0.0,5.0,810.0,0.0,0.0,9413 34th Ave SW,Seattle,WA 98126,USA,810.0,1.291866028708134
477,1200000.0,3.0,1.75,1560.0,8078,1.5,1.0,4.0,4.0,1560.0,0.0,0.0,3603 W Mercer Way,Mercer Island,WA 98040,USA,520.0,2.488038277511962
478,560000.0,3.0,2.0,2560.0,216777,1.0,0.0,0.0,3.0,2560.0,0.0,0.0,19211 SE 342nd St,Auburn,WA 98092,USA,853.3333333333334,4.082934609250398
479,900000.0,4.0,3.25,4700.0,38412,2.0,0.0,0.0,3.0,3420.0,1280.0,0.0,3709 131st Ave NE,Bellevue,WA 98005,USA,1175.0,7.496012759170654
480,255000.0,2.0,1.0,1220.0,2500,1.0,0.0,0.0,3.0,770.0,450.0,2006.0,3017 SW Hinds St,Seattle,WA 98126,USA,610.0,1.9457735247208932
481,1575000.0,5.0,2.75,3650.0,20150,1.0,0.0,0.0,4.0,2360.0,1290.0,0.0,1216 86th Ave NE,Bellevue,WA 98004,USA,730.0,5.821371610845295
482,876650.0,3.0,3.25,2170.0,12508,1.5,0.0,0.0,5.0,1650.0,520.0,1970.0,4436-4446 W Mercer Way,Mercer Island,WA 98040,USA,723.3333333333334,3.4609250398724085
484,350000.0,2.0,1.0,910.0,4500,1.5,0.0,0.0,4.0,910.0,0.0,1990.0,4430 Letitia Ave S,Seattle,WA 98118,USA,455.0,1.4513556618819776
485,750000.0,4.0,2.5,2980.0,4930,2.0,0.0,0.0,3.0,2890.0,90.0,0.0,16512 SE 64th Pl,Bellevue,WA 98006,USA,745.0,4.752791068580542
486,582000.0,4.0,1.75,2120.0,4650,1.0,0.0,1.0,3.0,1190.0,930.0,1994.0,9214 Cyrus Ave NW,Seattle,WA 98117,USA,530.0,3.3811802232854866
487,1315000.0,4.0,3.5,3460.0,3997,2.0,0.0,0.0,3.0,2560.0,900.0,2003.0,2346 N 59th St,Seattle,WA 98103,USA,865.0,5.518341307814992
488,372500.0,5.0,3.0,2480.0,10090,1.0,0.0,0.0,3.0,1300.0,1180.0,2003.0,5537 S 119th St,Seattle,WA 98178,USA,496.0,3.955342902711324
489,410000.0,3.0,2.25,2200.0,16921,2.0,0.0,0.0,3.0,2200.0,0.0,2000.0,21709 SE 255th Pl,Maple Valley,WA 98038,USA,733.3333333333334,3.508771929824561
490,360000.0,4.0,2.0,1730.0,5500,1.0,0.0,0.0,5.0,1010.0,720.0,0.0,7953 14th Ave SW,Seattle,WA 98106,USA,432.5,2.759170653907496
491,1015000.0,3.0,2.5,2920.0,34527,1.0,0.0,4.0,4.0,1800.0,1120.0,1983.0,5220 SW Pritchard St,Seattle,WA 98116,USA,973.3333333333334,4.657097288676236
492,225000.0,3.0,1.0,990.0,8012,1.0,0.0,0.0,4.0,990.0,0.0,0.0,16411 120th Ave SE,Renton,WA 98058,USA,330.0,1.5789473684210527
493,647000.0,4.0,2.5,3040.0,6887,2.0,0.0,0.0,3.0,3040.0,0.0,0.0,215 243rd Ave SE,Sammamish,WA 98074,USA,760.0,4.848484848484849
494,950000.0,5.0,3.0,4530.0,258746,1.5,0.0,0.0,4.0,3200.0,1330.0,0.0,20325 NE 198th St,Woodinville,WA 98077,USA,906.0,7.22488038277512
495,185000.0,3.0,1.5,1370.0,8470,1.0,0.0,0.0,4.0,1370.0,0.0,2001.0,2420 Dogwood St SE,Auburn,WA 98092,USA,456.6666666666667,2.1850079744816586
496,335000.0,3.0,2.5,1940.0,4927,2.0,0.0,0.0,3.0,1940.0,0.0,2003.0,17217 Woodside Dr SE,Renton,WA 98058,USA,646.6666666666666,3.094098883572568
497,210000.0,3.0,2.5,1040.0,2643,2.0,0.0,0.0,3.0,720.0,320.0,2003.0,5145 S Roxbury St,Seattle,WA 98118,USA,346.6666666666667,1.6586921850079746
498,522000.0,4.0,2.25,1800.0,8623,1.0,0.0,0.0,4.0,1360.0,440.0,0.0,11725 NE 102nd Pl,Kirkland,WA 98033,USA,450.0,2.8708133971291865
499,770000.0,3.0,1.75,1720.0,5000,1.0,0.0,0.0,3.0,1720.0,0.0,2014.0,1614 33rd Ave,Seattle,WA 98122,USA,573.3333333333334,2.7432216905901115
500,499950.0,3.0,1.0,980.0,6380,1.0,0.0,0.0,3.0,760.0,220.0,1994.0,1733 NE 88th St,Seattle,WA 98115,USA,326.6666666666667,1.5629984051036683
501,751000.0,4.0,2.5,3110.0,6142,2.0,0.0,0.0,3.0,3110.0,0.0,2003.0,11461-11577 172nd Ave NE,Redmond,WA 98052,USA,777.5,4.960127591706539
502,330000.0,5.0,3.0,2100.0,7715,1.0,0.0,0.0,3.0,1250.0,850.0,1923.0,1047-1099 S 130th St,Burien,WA 98168,USA,420.0,3.349282296650718
503,465000.0,3.0,1.5,2020.0,11358,1.0,0.0,0.0,4.0,1190.0,830.0,0.0,11618 NE 65th St,Kirkland,WA 98033,USA,673.3333333333334,3.221690590111643
504,850000.0,4.0,1.75,2350.0,11914,1.0,0.0,0.0,4.0,2350.0,0.0,2001.0,8223 SE 71st St,Mercer Island,WA 98040,USA,587.5,3.748006379585327
505,947500.0,4.0,2.25,3290.0,12329,1.5,0.0,0.0,4.0,3290.0,0.0,0.0,9202 SE 46th St,Mercer Island,WA 98040,USA,822.5,5.247208931419458
506,302000.0,5.0,2.25,2180.0,7813,2.0,0.0,0.0,3.0,2180.0,0.0,0.0,26405 218th Ave SE,Maple Valley,WA 98038,USA,436.0,3.4768740031897925
